id_cliente,nome,email,cidade,estado,pais,data_cadastro,canal_aquisicao,segmento
14258,Nunes,bda-cunha@nogueira.com,Silva dos Dourados,RS,BR,2024-05-08,outbound,saude
14259,Ribeiro Teixeira S/A,maria-lauraribeiro@castro.com,Pereira,MG,BR,2023-09-28,inbound,ti
14260,Guerra,pietro65@da.net,Oliveira de Sousa,RJ,BR,2024-07-21,inbound,varejo
14261,Andrade,barbosadavi-lucas@barros.net,Lopes da Praia,PI,BR,2024-02-08,outbound,varejo
14262,Nogueira,pastorravy@casa.br,Porto de Albuquerque,DF,BR,2024-10-29,inbound,financeiro
14263,da Conceicao,melolivia@dias.org,da Luz,PA,BR,2025-02-22,evento,industria
14264,Cirino S.A.,mayaaragao@marques.com,Caldeira do Oeste,PI,BR,2025-03-31,inbound,varejo
14265,Rezende,maria-lauraaparecida@cunha.com,Camargo de da Luz,PB,BR,2022-02-05,evento,varejo
14266,Costela,noahpacheco@jesus.br,Nogueira,AM,BR,2024-10-24,outbound,ti
14267,Moreira,ana-julia83@da.com,Ribeiro da Praia,GO,BR,2023-02-17,inbound,ti
14268,Pacheco,smacedo@da.com,da Mota do Oeste,DF,BR,2025-01-15,evento,financeiro
14269,Camargo - EI,albuquerquediego@jesus.com,da Mata,CE,BR,2023-04-28,inbound,financeiro
14270,Lopes,livia14@mendes.com,Castro Grande,ES,BR,2024-06-30,inbound,saude
14271,Brito,dpeixoto@cirino.br,das Neves,MA,BR,2023-08-26,evento,servicos
14272,da Luz Cirino S/A,ana-liviaalbuquerque@vasconcelos.com,Casa Grande,SP,BR,2024-12-17,parceiro,varejo
14273,Gomes e Filhos,joaquimribeiro@cavalcante.com,Rezende Alegre,PB,BR,2025-03-09,outbound,saude
14274,Martins Novais e Filhos,isabella98@leao.br,Silva,MT,BR,2022-06-21,inbound,financeiro
14275,Melo e Filhos,fviana@ferreira.br,Azevedo,SP,BR,2022-09-17,outbound,servicos
14276,das Neves - EI,eduardovasconcelos@das.com,Brito do Norte,RN,BR,2022-01-25,outbound,industria
14277,Vieira Garcia Ltda.,joana19@fonseca.br,Lima da Mata,GO,BR,2022-07-17,evento,saude
14278,Barros e Filhos,andrademaria-flor@siqueira.net,Barbosa,PI,BR,2023-08-02,parceiro,financeiro
14279,Siqueira,luisada-conceicao@das.com,Vargas de Mendonca,MS,BR,2023-02-27,parceiro,ti
14280,Pacheco,da-rosaanthony-gabriel@da.br,Camargo,RS,BR,2025-02-15,evento,servicos
14281,Fonseca,marcelo03@rezende.com,Borges,MS,BR,2024-03-02,outbound,saude
14282,Oliveira,gjesus@da.net,Leao de Gomes,MT,BR,2022-01-06,outbound,ti
14283,Cavalcante,nsilva@castro.net,das Neves,SP,BR,2025-01-25,outbound,varejo
14284,Pinto S.A.,gustavosantos@rezende.com,Azevedo,CE,BR,2022-03-13,inbound,educacao
14285,Oliveira,riosigor@pimenta.com,Nascimento,BA,BR,2024-07-17,outbound,varejo
14286,Caldeira Costela - ME,isis55@das.org,Andrade,GO,BR,2023-03-08,outbound,varejo
14287,Sales Goncalves Ltda.,cardosomaria-helena@fogaca.org,Pereira das Flores,RJ,BR,2024-08-20,inbound,varejo
14288,Cavalcanti,pereiraagatha@silva.br,Vasconcelos de Peixoto,RJ,BR,2023-01-15,parceiro,industria
14289,Guerra,vieiracamila@sa.com,Freitas,SC,BR,2023-07-04,inbound,industria
14290,Lima,isaqueda-luz@ribeiro.net,Vieira,MA,BR,2024-03-18,outbound,servicos
14291,Melo,jmendonca@camara.com,Macedo de Goias,PI,BR,2022-02-25,outbound,ti
14292,Fonseca,lda-costa@sa.org,Albuquerque Paulista,MT,BR,2023-09-07,inbound,ti
14293,Fonseca Viana - EI,luna19@fogaca.br,Aragao do Campo,MG,BR,2025-01-31,parceiro,educacao
14294,Barbosa,nataliamarques@siqueira.net,Almeida,BA,BR,2022-08-04,inbound,saude
14295,Vasconcelos das Neves S/A,bcassiano@correia.com,Rocha,BA,BR,2022-01-21,parceiro,financeiro
14296,da Cunha,nicole64@dias.br,Sampaio,RS,BR,2022-07-29,inbound,servicos
14297,Pacheco Ltda.,machadobianca@dias.br,Azevedo de Camara,PR,BR,2022-10-18,outbound,industria
14298,Vasconcelos Novais S/A,lauraalmeida@almeida.com,da Mota Alegre,RN,BR,2023-12-16,outbound,varejo
14299,Cavalcanti,antonio66@da.org,Barros,RS,BR,2024-04-14,inbound,saude
14300,Viana,augusto51@freitas.com,Novaes,PA,BR,2022-07-07,outbound,varejo
14301,Cardoso,joao-gabrielmendonca@rodrigues.br,Porto,AM,BR,2025-03-20,outbound,ti
14302,Costa Pereira - EI,matteoalmeida@peixoto.com,Novaes de Ribeiro,AM,BR,2022-07-10,outbound,ti
14303,Rocha - ME,luanarios@teixeira.com,Caldeira,RJ,BR,2023-02-11,outbound,financeiro
14304,Camargo,vaparecida@viana.br,Cassiano,PB,BR,2022-08-02,parceiro,servicos
14305,Alves,bruno66@ribeiro.com,Ribeiro,SP,BR,2023-07-08,outbound,varejo
14306,Brito S/A,alvesfelipe@novais.com,Camara do Campo,PB,BR,2024-08-17,evento,servicos
14307,Camara - EI,pedro-henriqueda-cunha@carvalho.com,Sa,PE,BR,2025-05-02,outbound,industria
14308,Farias Ltda.,luiz-miguel26@da.com,Vargas,GO,BR,2025-06-27,inbound,educacao
14309,das Neves Ltda.,ifogaca@fonseca.net,Pinto,MS,BR,2023-08-16,inbound,servicos
14310,Souza Costa - ME,jose-miguelcardoso@fogaca.com,Mendes,AM,BR,2022-02-10,inbound,ti
14311,Monteiro,theodoro39@nascimento.com,Caldeira,RN,BR,2023-01-05,inbound,ti
14312,Teixeira Barbosa Ltda.,evelyn29@carvalho.org,Porto,RN,BR,2022-01-20,outbound,saude
14313,Borges S/A,samueljesus@ramos.com,Siqueira de Macedo,ES,BR,2024-10-29,inbound,servicos
14314,Brito,oliveiramarcela@rezende.br,da Luz Alegre,DF,BR,2024-04-04,outbound,varejo
14315,Vasconcelos,vianaana-cecilia@brito.com,Sampaio da Praia,PI,BR,2025-05-11,inbound,ti
14316,Marques,emanuel50@pimenta.com,Dias dos Dourados,SC,BR,2022-01-18,outbound,industria
14317,das Neves e Filhos,barbosaisaac@borges.com,Pacheco,PE,BR,2024-01-18,inbound,varejo
14318,Fernandes - ME,bpereira@araujo.com,da Costa dos Dourados,PA,BR,2022-11-15,inbound,educacao
14319,Moura Ribeiro S/A,maria-lizsa@fonseca.com,Ramos de Pinto,RJ,BR,2024-05-10,outbound,ti
14320,Marques,garciaemilly@cassiano.br,Sales de Novaes,MA,BR,2024-08-25,evento,saude
14321,Martins,camargohenry@da.br,Aragao do Campo,DF,BR,2025-07-29,outbound,varejo
14322,Gomes Machado S.A.,montenegrozoe@rodrigues.com,Moura de Camargo,RS,BR,2022-09-09,parceiro,ti
14323,Pacheco e Filhos,joao-felipesousa@rezende.br,Silva de Minas,ES,BR,2022-12-06,inbound,ti
14324,Campos,uda-paz@ramos.com,Silva dos Dourados,PB,BR,2024-01-21,inbound,varejo
14325,Cirino S.A.,helenacassiano@ribeiro.net,Melo do Amparo,BA,BR,2024-08-25,evento,ti
14326,Cirino,amachado@aragao.br,Ribeiro da Praia,PI,BR,2023-04-07,parceiro,servicos
14327,das Neves,ana-laura04@da.br,Sales dos Dourados,RS,BR,2023-09-23,outbound,ti
14328,Rocha Cavalcanti S/A,davi-miguel86@moura.com,Sales,BA,BR,2023-02-05,inbound,saude
14329,Moraes,ana-juliada-rocha@azevedo.com,Oliveira,DF,BR,2023-01-06,inbound,financeiro
14330,Nunes,gabrielly50@barros.br,Sousa,MS,BR,2022-10-09,inbound,servicos
14331,Castro,moraesjoao@leao.org,Pinto da Praia,ES,BR,2023-01-25,outbound,ti
14332,Fonseca,kcavalcanti@ribeiro.br,da Conceicao do Oeste,SP,BR,2022-12-03,parceiro,industria
14333,Caldeira,emilly75@marques.com,Ramos,PI,BR,2025-09-30,parceiro,servicos
14334,Fonseca,epastor@casa.com,Pires Grande,PB,BR,2022-09-30,parceiro,servicos
14335,Pinto,bernardo57@costela.com,Cavalcante do Amparo,AM,BR,2025-06-30,outbound,financeiro
14336,Castro Vargas - ME,vitor-hugo25@nascimento.com,Gomes da Praia,PR,BR,2024-10-16,inbound,financeiro
14337,Abreu,antonyda-mota@silveira.br,Garcia,MA,BR,2023-10-02,outbound,ti
14338,Camargo e Filhos,zsampaio@garcia.net,Fonseca,RS,BR,2024-03-28,outbound,varejo
14339,das Neves,guerrarael@da.com,Mendonca da Mata,SC,BR,2022-01-06,outbound,saude
14340,Martins e Filhos,davi-luiz40@fonseca.org,Vargas,RN,BR,2023-08-09,outbound,ti
14341,Costela,valentinamelo@silveira.net,Santos Verde,BA,BR,2024-12-15,inbound,educacao
14342,Siqueira Jesus S/A,maria-lizcassiano@alves.net,Cavalcanti Verde,BA,BR,2024-04-01,parceiro,ti
14343,Moraes,ncorreia@vasconcelos.com,Cassiano,CE,BR,2022-08-26,parceiro,saude
14344,Jesus,pcirino@rios.net,Guerra,PA,BR,2023-05-05,parceiro,industria
14345,Sa,melissa72@andrade.com,Brito da Prata,PI,BR,2024-11-11,evento,varejo
14346,Andrade - EI,tsampaio@carvalho.org,Monteiro,MT,BR,2023-03-17,parceiro,varejo
14347,Rocha,mathias28@sampaio.org,Albuquerque,AM,BR,2024-11-30,outbound,saude
14348,Costa,bruna92@moraes.com,Dias,CE,BR,2024-05-07,outbound,industria
14349,Montenegro,ottomendonca@carvalho.org,Martins,MS,BR,2022-09-15,outbound,servicos
14350,Mendes,enzo18@da.org,Correia de Cavalcante,PR,BR,2022-02-17,outbound,varejo
14351,Cunha,borgesmaria-vitoria@rios.com,Sousa,PB,BR,2023-05-18,parceiro,industria
14352,Jesus da Mota Ltda.,crodrigues@silva.br,Sa do Norte,PI,BR,2022-05-19,inbound,ti
14353,Aragao,lunasales@leao.com,Cavalcante,PE,BR,2025-05-10,inbound,ti
14354,Garcia Costa S.A.,bernardo13@fernandes.br,Montenegro Alegre,MS,BR,2023-05-24,outbound,industria
14355,Goncalves,jade81@pires.com,da Mota,CE,BR,2023-10-16,inbound,varejo
14356,Ribeiro,cirinodiogo@campos.com,Sa do Norte,MA,BR,2025-08-02,inbound,financeiro
14357,Teixeira,maria-luisa48@lima.br,Monteiro,SC,BR,2025-06-10,evento,varejo
14358,Peixoto,goliveira@farias.br,Rios do Amparo,RS,BR,2025-09-01,inbound,varejo
14359,da Luz,josesa@ramos.br,Casa Grande,GO,BR,2023-04-06,inbound,financeiro
14360,Moreira,camarabenjamim@ramos.net,Mendonca Alegre,DF,BR,2023-11-01,inbound,ti
14361,Rezende,das-nevesgiovanna@brito.com,Campos Grande,MG,BR,2025-09-06,inbound,ti
14362,Gomes,das-nevesmelina@rios.com,Mendes,SP,BR,2025-04-13,inbound,industria
14363,Pacheco,qfreitas@caldeira.org,Nascimento,ES,BR,2024-11-28,outbound,servicos
14364,Macedo,ana-vitoria65@nogueira.com,Nunes,MS,BR,2023-03-09,inbound,ti
14365,Ferreira Ltda.,aylla33@borges.com,Nunes,MS,BR,2023-04-30,outbound,financeiro
14366,da Mota Macedo Ltda.,luiz-gustavobarros@cardoso.net,Novais,MT,BR,2024-12-17,outbound,servicos
14367,Ramos,ana-luiza14@barros.net,Nunes,BA,BR,2023-05-11,inbound,ti
14368,Silva e Filhos,rcavalcante@oliveira.com,Monteiro do Galho,RN,BR,2024-05-24,parceiro,saude
14369,da Cunha Alves Ltda.,maria85@cardoso.com,da Rosa,MA,BR,2023-08-24,outbound,financeiro
14370,Macedo Monteiro S.A.,theodoroda-rosa@cunha.br,Viana,BA,BR,2025-03-03,parceiro,industria
14371,Novais e Filhos,hnascimento@cardoso.br,Leao,MG,BR,2023-10-17,evento,saude
14372,Rocha,bsilva@silva.net,Goncalves,MG,BR,2023-08-30,inbound,servicos
14373,Dias,da-motaantonella@sampaio.br,Lopes,PB,BR,2022-06-05,parceiro,financeiro
14374,Ramos Pinto Ltda.,ferreiraelisa@siqueira.br,Freitas,PI,BR,2022-07-20,inbound,ti
14375,Alves,aragaolara@da.com,Silva,MT,BR,2024-10-18,inbound,varejo
14376,Macedo Ferreira Ltda.,pachecojose-miguel@sousa.com,Novais,MG,BR,2023-05-14,outbound,servicos
14377,Vargas - ME,gabrielaabreu@leao.br,Mendes,BA,BR,2023-05-03,inbound,ti
14378,Freitas S.A.,gsa@sampaio.org,Abreu,BA,BR,2022-06-09,outbound,ti
14379,Costa Siqueira - EI,yagorocha@costela.br,Freitas do Norte,PR,BR,2025-05-19,inbound,industria
14380,Guerra,oliveiragiovanna@alves.net,Fernandes Grande,MG,BR,2024-12-29,outbound,saude
14381,Cirino Silveira - EI,castroaylla@garcia.br,Duarte,PB,BR,2024-04-10,parceiro,varejo
14382,da Cruz - ME,silvalarissa@sousa.org,Sampaio,MS,BR,2024-08-29,inbound,varejo
14383,da Rosa,dcasa-grande@casa.com,Marques de Goias,PI,BR,2025-08-30,inbound,financeiro
14384,Sampaio Ltda.,ypires@correia.br,Gomes,MT,BR,2023-03-07,parceiro,servicos
14385,Melo S.A.,inovais@pimenta.com,Abreu,RS,BR,2025-04-05,inbound,financeiro
14386,Costela,antonella34@da.com,Alves Grande,PE,BR,2025-09-04,inbound,varejo
14387,da Mota S/A,theo26@vieira.br,Gomes,PA,BR,2022-04-27,outbound,varejo
14388,Abreu,bcardoso@lopes.org,Aragao Verde,PE,BR,2023-11-28,inbound,ti
14389,Cunha,gpimenta@novais.br,Moraes,MS,BR,2022-07-22,inbound,ti
14390,Santos da Cunha S/A,gabriel37@ferreira.com,Teixeira,RN,BR,2025-03-31,evento,educacao
14391,Caldeira,vasconcelosnicole@pastor.br,Vargas Alegre,PR,BR,2024-08-19,inbound,industria
14392,Sousa S.A.,camposjuan@leao.com,Ramos,PI,BR,2023-04-07,parceiro,saude
14393,Fonseca,sousasara@casa.org,Abreu,RS,BR,2024-08-01,parceiro,educacao
14394,Nascimento Machado e Filhos,renanpires@cunha.com,Pimenta de Cirino,GO,BR,2023-12-01,inbound,educacao
14395,Costela,ayllagarcia@moura.com,Fonseca,PB,BR,2022-07-20,outbound,educacao
14396,da Rocha Goncalves - ME,kda-cruz@da.br,Fonseca,DF,BR,2025-06-08,evento,industria
14397,Ramos,xbrito@peixoto.com,Alves de Peixoto,RN,BR,2023-05-31,outbound,varejo
14398,da Mata,ana-carolinapacheco@montenegro.com,Goncalves,MS,BR,2025-05-14,parceiro,ti
14399,Lopes,sabreu@da.br,Vieira do Galho,SC,BR,2025-09-16,outbound,varejo
14400,da Cruz S.A.,xdas-neves@pacheco.com,Souza,AM,BR,2023-08-29,parceiro,industria
14401,Mendonca Costa - EI,fmachado@almeida.com,Pinto do Norte,MS,BR,2024-01-14,inbound,servicos
14402,da Luz,viniciusda-conceicao@abreu.br,Moreira Alegre,PE,BR,2024-05-24,parceiro,educacao
14403,Farias - EI,oliviasales@porto.br,Moraes,CE,BR,2022-12-13,outbound,ti
14404,Viana Aragao e Filhos,ifonseca@monteiro.br,Azevedo do Campo,GO,BR,2022-12-15,inbound,saude
14405,Azevedo,vaparecida@camargo.com,Moraes Alegre,RJ,BR,2025-03-29,inbound,educacao
14406,Borges S/A,antonella62@da.org,Cavalcanti,PA,BR,2025-06-29,inbound,varejo
14407,Pires Mendonca - ME,maria-alicemonteiro@albuquerque.org,Nascimento da Prata,RS,BR,2025-05-30,outbound,ti
14408,Mendes - EI,vitor-gabrielcastro@vieira.com,Albuquerque do Sul,CE,BR,2024-05-07,inbound,educacao
14409,Rodrigues - EI,liam19@araujo.br,Azevedo,PR,BR,2023-01-29,parceiro,varejo
14410,Camargo,danteda-mata@pires.com,Correia,MA,BR,2024-09-20,outbound,ti
14411,da Rosa,ravi-lucca59@rocha.org,Cassiano,MG,BR,2024-09-04,inbound,varejo
14412,Pastor,isilva@freitas.br,Jesus,MG,BR,2022-06-16,outbound,servicos
14413,Melo,costasophia@ferreira.br,Moraes,SC,BR,2024-09-02,evento,varejo
14414,Costa,melinada-mota@machado.br,Teixeira de Ribeiro,DF,BR,2023-03-28,inbound,varejo
14415,da Costa Almeida - ME,sferreira@nogueira.br,Rezende,PR,BR,2025-03-07,inbound,varejo
14416,da Luz Ltda.,cardosojoana@moraes.br,Brito Paulista,MG,BR,2024-05-09,inbound,financeiro
14417,Duarte Machado e Filhos,azevedoana-livia@lopes.br,Pires,BA,BR,2022-07-29,parceiro,ti
14418,da Mata,qcarvalho@ferreira.com,Moura da Serra,PB,BR,2024-02-07,outbound,educacao
14419,Moura,ecastro@andrade.com,Leao do Sul,PE,BR,2022-08-02,outbound,varejo
14420,Fernandes Almeida Ltda.,fonsecaeloah@borges.org,Viana,SP,BR,2025-06-12,evento,saude
14421,Jesus Andrade S.A.,manuelaborges@pacheco.com,Novaes,RS,BR,2024-08-30,inbound,varejo
14422,Alves,lucas54@peixoto.br,Cunha,BA,BR,2022-10-31,parceiro,financeiro
14423,Moura,ayla08@da.br,da Mota da Mata,MT,BR,2025-02-06,inbound,varejo
14424,Farias,monteirolevi@barbosa.br,Pimenta do Norte,PA,BR,2024-05-06,inbound,ti
14425,Sa,lporto@souza.br,Araujo,DF,BR,2024-05-10,inbound,ti
14426,Araujo,ralmeida@guerra.com,Santos Grande,PB,BR,2024-03-18,parceiro,industria
14427,Barros,nicole25@barbosa.br,Lopes da Prata,SP,BR,2022-04-30,inbound,servicos
14428,Castro - EI,costelalucas@da.com,Rocha,RS,BR,2025-05-18,inbound,varejo
14429,da Costa Silveira - ME,maria-luisasales@viana.br,Mendonca da Praia,AM,BR,2023-03-03,outbound,servicos
14430,Cunha - EI,limamatheus@garcia.br,Cavalcante da Serra,AM,BR,2024-08-02,outbound,educacao
14431,Cardoso S.A.,mgoncalves@casa.br,Azevedo das Pedras,PB,BR,2022-11-26,inbound,financeiro
14432,Martins,da-luzarthur-gabriel@cardoso.net,Moreira dos Dourados,PE,BR,2025-06-03,evento,educacao
14433,Fonseca,liamrocha@duarte.net,Lima de Carvalho,DF,BR,2023-09-27,inbound,industria
14434,Rocha,tfernandes@da.br,da Rocha,AM,BR,2025-03-16,outbound,industria
14435,Sampaio e Filhos,luiza34@gomes.br,Pastor,GO,BR,2025-09-25,inbound,servicos
14436,da Cruz Monteiro - ME,jose20@camargo.com,Casa Grande da Praia,SC,BR,2023-07-18,outbound,industria
14437,Albuquerque,aragaorebeca@da.com,Aparecida,SP,BR,2022-06-29,evento,saude
14438,Sales,da-motajulia@ribeiro.br,Sousa,ES,BR,2022-10-17,inbound,varejo
14439,Mendonca - EI,wcavalcante@macedo.br,Sa,SC,BR,2022-07-06,evento,ti
14440,Teixeira S/A,matteo86@cavalcante.org,Nascimento Paulista,PA,BR,2023-05-01,parceiro,ti
14441,Ramos,alexiavargas@rios.com,Nascimento,RN,BR,2025-09-22,parceiro,industria
14442,Campos,kdias@teixeira.br,da Rocha de Goias,SP,BR,2025-02-05,inbound,industria
14443,Lima Ltda.,erick08@lima.com,Sampaio,PE,BR,2025-02-23,evento,servicos
14444,Monteiro S/A,ravi-lucca10@marques.com,Sales do Amparo,PE,BR,2024-02-12,parceiro,ti
14445,Moura,leonardo34@barbosa.net,Castro Alegre,GO,BR,2024-11-23,outbound,educacao
14446,Teixeira Nascimento e Filhos,waraujo@da.br,da Paz do Norte,MT,BR,2025-07-23,inbound,saude
14447,Macedo,jademendes@lopes.com,Abreu,DF,BR,2022-07-01,inbound,varejo
14448,Moraes,joao-vitor88@rios.com,Vasconcelos de Peixoto,MS,BR,2025-06-16,parceiro,varejo
14449,Albuquerque da Conceicao Ltda.,andradesamuel@moraes.br,Fonseca,BA,BR,2022-05-26,inbound,varejo
14450,Martins,juan48@pimenta.br,Monteiro de Cassiano,BA,BR,2024-12-03,inbound,varejo
14451,Lopes Farias e Filhos,da-motamatheus@oliveira.org,Novaes,DF,BR,2023-05-14,inbound,financeiro
14452,Sales,guerrarenan@moraes.com,Peixoto,RS,BR,2024-03-13,inbound,servicos
14453,da Rocha Ltda.,xcasa-grande@rocha.com,Costa,PB,BR,2025-08-11,outbound,servicos
14454,Mendes Cirino - EI,valentina47@jesus.br,Montenegro,DF,BR,2023-06-15,parceiro,industria
14455,Pimenta S/A,uduarte@da.com,Viana,MA,BR,2022-07-30,inbound,industria
14456,Campos Machado - EI,bryanaparecida@goncalves.com,Silva da Mata,MT,BR,2024-06-11,parceiro,industria
14457,Vieira Ribeiro - ME,bruna44@melo.com,Camara,PA,BR,2025-06-08,outbound,ti
14458,da Cruz,mariahteixeira@borges.com,Siqueira de Martins,MS,BR,2025-09-24,parceiro,educacao
14459,Lima - ME,camilamendonca@mendonca.net,Pastor Paulista,AM,BR,2022-01-05,outbound,varejo
14460,Souza,pvargas@correia.net,Jesus,RJ,BR,2022-11-07,inbound,ti
14461,da Luz,catarina95@rezende.org,Sousa de Peixoto,RS,BR,2022-06-11,evento,financeiro
14462,Aparecida,maragao@aragao.net,Melo,PB,BR,2022-08-04,parceiro,ti
14463,Souza,da-pazrafael@araujo.br,Nascimento de Goias,RN,BR,2024-02-25,inbound,varejo
14464,Alves Costa S.A.,luiz-miguelviana@vargas.com,Gomes,DF,BR,2024-04-15,outbound,financeiro
14465,Martins e Filhos,joao-pedro21@cavalcante.br,Sousa de Lima,CE,BR,2025-04-09,outbound,ti
14466,Lopes,barbosaarthur-miguel@freitas.br,Alves do Norte,MS,BR,2022-09-09,parceiro,varejo
14467,Silva Ltda.,tbarbosa@teixeira.org,Aragao do Galho,ES,BR,2024-11-27,inbound,ti
14468,Lima Pinto - EI,cda-paz@sousa.com,Correia,CE,BR,2022-08-16,outbound,educacao
14469,Campos e Filhos,ccampos@da.com,Dias Grande,MT,BR,2024-06-27,inbound,ti
14470,Castro,apollo51@da.com,Ferreira,PA,BR,2025-07-25,inbound,saude
14471,Rezende Andrade S.A.,otaviogomes@caldeira.net,Ferreira,SC,BR,2022-10-12,inbound,financeiro
14472,Garcia,nogueiravinicius@pacheco.br,Pacheco,MA,BR,2023-10-11,inbound,industria
14473,Camara Almeida - EI,guilhermerocha@lima.org,Nogueira de Mendonca,RS,BR,2023-01-01,inbound,industria
14474,da Cruz Fogaca - ME,giovannaabreu@carvalho.br,Caldeira,PI,BR,2024-12-27,inbound,servicos
14475,da Luz,mendoncamariana@pimenta.br,Jesus,RN,BR,2025-02-01,parceiro,ti
14476,da Cruz S/A,novaisrodrigo@nunes.br,Moura de Goncalves,MA,BR,2025-06-23,inbound,industria
14477,Peixoto,da-pazluan@da.org,Pastor,MG,BR,2022-07-11,inbound,varejo
14478,Fogaca Ltda.,dramos@das.br,Souza da Mata,MT,BR,2023-10-06,inbound,ti
14479,Cirino e Filhos,ccirino@da.com,Vieira,RN,BR,2025-08-12,inbound,saude
14480,Costela,alice06@camara.org,Leao do Campo,PA,BR,2025-03-13,evento,ti
14481,Alves Campos S.A.,antoniosiqueira@casa.net,Santos,CE,BR,2024-06-25,inbound,industria
14482,Cunha,camposmaria-luisa@pimenta.com,das Neves Verde,SP,BR,2024-01-01,inbound,educacao
14483,Novais Ltda.,oliveirajosue@guerra.com,Nascimento da Mata,RN,BR,2022-01-26,inbound,ti
14484,Almeida Ltda.,brunavargas@sa.com,Alves,AM,BR,2025-06-28,evento,saude
14485,Costa Barros e Filhos,gabriellysouza@sampaio.com,da Conceicao,PB,BR,2023-12-13,inbound,ti
14486,Sampaio Andrade e Filhos,vmoraes@pimenta.br,Oliveira das Pedras,RJ,BR,2023-09-07,inbound,educacao
14487,Moreira,lunamendonca@da.com,Caldeira da Mata,MT,BR,2022-07-12,evento,ti
14488,Araujo da Rosa - EI,lucas-gabriel10@borges.com,Nogueira,RN,BR,2023-01-16,outbound,servicos
14489,Viana e Filhos,epastor@nunes.com,Oliveira da Praia,MG,BR,2024-10-22,outbound,ti
14490,Nunes S.A.,mendoncaheloisa@barbosa.com,Siqueira,RJ,BR,2024-12-04,evento,saude
14491,Ferreira Ltda.,ana-beatrizlima@vasconcelos.net,Costa,PE,BR,2024-07-27,outbound,saude
14492,Santos,anthony-gabriel94@pacheco.org,Fonseca,RJ,BR,2022-01-03,inbound,educacao
14493,Cunha,machadobryan@pacheco.net,Costela,RJ,BR,2024-07-18,inbound,ti
14494,Macedo,ipastor@mendes.org,Gomes Verde,CE,BR,2025-03-04,outbound,educacao
14495,Peixoto,marianamontenegro@camargo.com,Casa Grande,PI,BR,2025-08-07,inbound,educacao
14496,Costela,novaisanna-liz@sousa.net,da Conceicao dos Dourados,SC,BR,2022-10-05,outbound,educacao
14497,da Mata Silva Ltda.,anthony45@moura.net,Costela Grande,ES,BR,2022-06-25,outbound,varejo
14498,da Costa,juan09@fogaca.com,Santos,CE,BR,2022-10-09,outbound,financeiro
14499,Freitas S/A,hda-mota@cassiano.com,da Cunha,BA,BR,2025-02-17,inbound,financeiro
14500,Mendonca Casa Grande e Filhos,leviferreira@lima.com,Novaes,ES,BR,2025-04-12,parceiro,varejo
14501,Teixeira Moraes S.A.,gael21@vieira.br,Ribeiro,PR,BR,2023-04-04,evento,varejo
14502,da Mota,xferreira@da.com,Albuquerque,AM,BR,2024-08-08,inbound,saude
14503,Pastor Fogaca S/A,gmoraes@ribeiro.com,Brito de Pimenta,PR,BR,2022-12-07,inbound,financeiro
14504,Cirino,maria-alice57@leao.com,Andrade,ES,BR,2023-11-28,parceiro,industria
14505,Fonseca,nascimentomaria-isis@pimenta.br,Vargas da Mata,PI,BR,2023-12-27,inbound,servicos
14506,Rodrigues,maya61@araujo.br,Correia,CE,BR,2022-05-01,outbound,saude
14507,Vasconcelos,joao-pedrosiqueira@oliveira.net,Sousa,BA,BR,2023-07-29,outbound,varejo
14508,Fernandes Ltda.,avieira@ribeiro.org,Camargo de da Luz,MA,BR,2022-10-03,parceiro,ti
14509,da Cruz S/A,rebecamarques@nogueira.com,Castro Grande,PI,BR,2024-08-26,inbound,servicos
14510,Oliveira - ME,nascimentoluiz-otavio@moraes.com,Gomes,GO,BR,2024-09-13,outbound,financeiro
14511,da Rosa,macedoana-laura@rocha.com,Porto do Amparo,ES,BR,2022-01-29,inbound,educacao
14512,Sousa,sapedro@pinto.com,Duarte Paulista,MG,BR,2023-11-16,inbound,varejo
14513,Gomes,luiza72@carvalho.com,Barbosa,RN,BR,2025-06-21,inbound,ti
14514,Rocha Ltda.,raquelnogueira@ferreira.com,Vieira,BA,BR,2022-11-17,inbound,industria
